track_uri,track,artist_uri,artist_info,artist_name,popularity,genre,album,track_popularity,features
spotify:track:1AToLLvWghQgiBFef1iGuR,I`m a B,spotify:artist:7bmYpVgQub656uNTu6qGNQ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7bmYpVgQub656uNTu6qGNQ'}, 'followers': {'href': None, 'total': 3081925}, 'genres': ['k-pop', 'korean mask singer'], 'href': 'https://api.spotify.com/v1/artists/7bmYpVgQub656uNTu6qGNQ', 'id': '7bmYpVgQub656uNTu6qGNQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6de000137b41e45cc33a3566', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746de000137b41e45cc33a3566', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786de000137b41e45cc33a3566', 'width': 160}], 'name': 'Hwa Sa', 'popularity': 61, 'type': 'artist', 'uri': 'spotify:artist:7bmYpVgQub656uNTu6qGNQ'}",Hwa Sa,61,"['k-pop', 'korean mask singer']",Guilty Pleasure,66,"[{'danceability': 0.711, 'energy': 0.77, 'key': 10, 'loudness': -4.724, 'mode': 0, 'speechiness': 0.0826, 'acousticness': 0.135, 'instrumentalness': 8.9e-06, 'liveness': 0.18, 'valence': 0.927, 'tempo': 139.968, 'type': 'audio_features', 'id': '1AToLLvWghQgiBFef1iGuR', 'uri': 'spotify:track:1AToLLvWghQgiBFef1iGuR', 'track_href': 'https://api.spotify.com/v1/tracks/1AToLLvWghQgiBFef1iGuR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AToLLvWghQgiBFef1iGuR', 'duration_ms': 167333, 'time_signature': 4}]"
spotify:track:4MokmgyM83qhJ6IAaChom5,Counting Stars,spotify:artist:5NUVwRESNqYBUTRbiATjy7,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5NUVwRESNqYBUTRbiATjy7'}, 'followers': {'href': None, 'total': 122200}, 'genres': ['k-rap'], 'href': 'https://api.spotify.com/v1/artists/5NUVwRESNqYBUTRbiATjy7', 'id': '5NUVwRESNqYBUTRbiATjy7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdcd36fcfe83b4b3d50ee3fe0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dcd36fcfe83b4b3d50ee3fe0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dcd36fcfe83b4b3d50ee3fe0', 'width': 160}], 'name': ""BE'O"", 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:5NUVwRESNqYBUTRbiATjy7'}",BE'O,56,['k-rap'],Counting Stars,44,"[{'danceability': 0.883, 'energy': 0.638, 'key': 8, 'loudness': -7.023, 'mode': 1, 'speechiness': 0.0655, 'acousticness': 0.117, 'instrumentalness': 3.35e-06, 'liveness': 0.106, 'valence': 0.581, 'tempo': 118.999, 'type': 'audio_features', 'id': '4MokmgyM83qhJ6IAaChom5', 'uri': 'spotify:track:4MokmgyM83qhJ6IAaChom5', 'track_href': 'https://api.spotify.com/v1/tracks/4MokmgyM83qhJ6IAaChom5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MokmgyM83qhJ6IAaChom5', 'duration_ms': 151261, 'time_signature': 4}]"
spotify:track:4r34Yi0eltsu1tp6z4lq3x,XOXO,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR'}, 'followers': {'href': None, 'total': 1513171}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/7zYj9S9SdIunYCfSm7vzAR', 'id': '7zYj9S9SdIunYCfSm7vzAR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2be8611f6c6e9174031c64df', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742be8611f6c6e9174031c64df', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782be8611f6c6e9174031c64df', 'width': 160}], 'name': 'JEON SOMI', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:7zYj9S9SdIunYCfSm7vzAR'}",JEON SOMI,62,['k-pop'],XOXO,66,"[{'danceability': 0.704, 'energy': 0.608, 'key': 9, 'loudness': -6.339, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.0717, 'instrumentalness': 0, 'liveness': 0.13, 'valence': 0.527, 'tempo': 144.959, 'type': 'audio_features', 'id': '4r34Yi0eltsu1tp6z4lq3x', 'uri': 'spotify:track:4r34Yi0eltsu1tp6z4lq3x', 'track_href': 'https://api.spotify.com/v1/tracks/4r34Yi0eltsu1tp6z4lq3x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4r34Yi0eltsu1tp6z4lq3x', 'duration_ms': 207650, 'time_signature': 4}]"
spotify:track:2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,spotify:artist:01XYiBYaoMJcNhPokrg0l0,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0'}, 'followers': {'href': None, 'total': 837527}, 'genres': ['k-pop', 'k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/01XYiBYaoMJcNhPokrg0l0', 'id': '01XYiBYaoMJcNhPokrg0l0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb23a93fdb52f4c2791bb86809', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517423a93fdb52f4c2791bb86809', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17823a93fdb52f4c2791bb86809', 'width': 160}], 'name': 'STAYC', 'popularity': 65, 'type': 'artist', 'uri': 'spotify:artist:01XYiBYaoMJcNhPokrg0l0'}",STAYC,65,"['k-pop', 'k-pop girl group']",STEREOTYPE,72,"[{'danceability': 0.605, 'energy': 0.805, 'key': 6, 'loudness': -3.212, 'mode': 1, 'speechiness': 0.0641, 'acousticness': 0.313, 'instrumentalness': 0, 'liveness': 0.659, 'valence': 0.738, 'tempo': 148.298, 'type': 'audio_features', 'id': '2bZIDMpzVooosmPHn0tHnd', 'uri': 'spotify:track:2bZIDMpzVooosmPHn0tHnd', 'track_href': 'https://api.spotify.com/v1/tracks/2bZIDMpzVooosmPHn0tHnd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bZIDMpzVooosmPHn0tHnd', 'duration_ms': 191696, 'time_signature': 4}]"
spotify:track:7btzRuXC6Ed3rIyomBRkO2,My Universe,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'followers': {'href': None, 'total': 36507819}, 'genres': ['permanent wave', 'pop'], 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb865a3301762a8fce048cb469', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174865a3301762a8fce048cb469', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178865a3301762a8fce048cb469', 'width': 160}], 'name': 'Coldplay', 'popularity': 86, 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}",Coldplay,86,"['permanent wave', 'pop']",My Universe,56,"[{'danceability': 0.573, 'energy': 0.711, 'key': 1, 'loudness': -6.268, 'mode': 0, 'speechiness': 0.0406, 'acousticness': 0.0114, 'instrumentalness': 0, 'liveness': 0.328, 'valence': 0.47, 'tempo': 105.006, 'type': 'audio_features', 'id': '7btzRuXC6Ed3rIyomBRkO2', 'uri': 'spotify:track:7btzRuXC6Ed3rIyomBRkO2', 'track_href': 'https://api.spotify.com/v1/tracks/7btzRuXC6Ed3rIyomBRkO2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7btzRuXC6Ed3rIyomBRkO2', 'duration_ms': 226198, 'time_signature': 4}]"
spotify:track:3SWju8HQ6II7QXkWtFSDE1,Me Like Yuh,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4XDi67ZENZcbfKnvMnTYsI'}, 'followers': {'href': None, 'total': 1735325}, 'genres': ['k-pop', 'k-rap', 'korean r&b'], 'href': 'https://api.spotify.com/v1/artists/4XDi67ZENZcbfKnvMnTYsI', 'id': '4XDi67ZENZcbfKnvMnTYsI', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb94c15f56ef780bb899162e92', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517494c15f56ef780bb899162e92', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17894c15f56ef780bb899162e92', 'width': 160}], 'name': 'Jay Park', 'popularity': 66, 'type': 'artist', 'uri': 'spotify:artist:4XDi67ZENZcbfKnvMnTYsI'}",Jay Park,66,"['k-pop', 'k-rap', 'korean r&b']",EVERYTHING YOU WANTED,55,"[{'danceability': 0.715, 'energy': 0.831, 'key': 2, 'loudness': -6.161, 'mode': 1, 'speechiness': 0.0728, 'acousticness': 0.221, 'instrumentalness': 3.99e-06, 'liveness': 0.132, 'valence': 0.805, 'tempo': 100.006, 'type': 'audio_features', 'id': '3SWju8HQ6II7QXkWtFSDE1', 'uri': 'spotify:track:3SWju8HQ6II7QXkWtFSDE1', 'track_href': 'https://api.spotify.com/v1/tracks/3SWju8HQ6II7QXkWtFSDE1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3SWju8HQ6II7QXkWtFSDE1', 'duration_ms': 223642, 'time_signature': 4}]"
spotify:track:3rR9kTA6mD9LbmsCE0QWEY,Favorite (Vampire),spotify:artist:7f4ignuCJhLXfZ9giKT7rH,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH'}, 'followers': {'href': None, 'total': 5414989}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/7f4ignuCJhLXfZ9giKT7rH', 'id': '7f4ignuCJhLXfZ9giKT7rH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0b97c25d93d822c38ac9eaaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740b97c25d93d822c38ac9eaaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780b97c25d93d822c38ac9eaaf', 'width': 160}], 'name': 'NCT 127', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:7f4ignuCJhLXfZ9giKT7rH'}",NCT 127,68,"['k-pop', 'k-pop boy group']",Favorite - The 3rd Album Repackage,64,"[{'danceability': 0.561, 'energy': 0.758, 'key': 5, 'loudness': -3.87, 'mode': 0, 'speechiness': 0.0478, 'acousticness': 0.000831, 'instrumentalness': 3.08e-06, 'liveness': 0.15, 'valence': 0.178, 'tempo': 149.944, 'type': 'audio_features', 'id': '3rR9kTA6mD9LbmsCE0QWEY', 'uri': 'spotify:track:3rR9kTA6mD9LbmsCE0QWEY', 'track_href': 'https://api.spotify.com/v1/tracks/3rR9kTA6mD9LbmsCE0QWEY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rR9kTA6mD9LbmsCE0QWEY', 'duration_ms': 215587, 'time_signature': 4}]"
spotify:track:2g0LdZQce9xlcHb1mBJyuz,strawberry moon,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU'}, 'followers': {'href': None, 'total': 7074641}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/3HqSLMAZ3g3d5poNaI7GOU', 'id': '3HqSLMAZ3g3d5poNaI7GOU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb006ff3c0136a71bfb9928d34', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174006ff3c0136a71bfb9928d34', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178006ff3c0136a71bfb9928d34', 'width': 160}], 'name': 'IU', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:3HqSLMAZ3g3d5poNaI7GOU'}",IU,70,['k-pop'],strawberry moon,65,"[{'danceability': 0.475, 'energy': 0.712, 'key': 6, 'loudness': -3.306, 'mode': 1, 'speechiness': 0.0431, 'acousticness': 0.138, 'instrumentalness': 0, 'liveness': 0.0936, 'valence': 0.443, 'tempo': 169.796, 'type': 'audio_features', 'id': '2g0LdZQce9xlcHb1mBJyuz', 'uri': 'spotify:track:2g0LdZQce9xlcHb1mBJyuz', 'track_href': 'https://api.spotify.com/v1/tracks/2g0LdZQce9xlcHb1mBJyuz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2g0LdZQce9xlcHb1mBJyuz', 'duration_ms': 205333, 'time_signature': 4}]"
spotify:track:10BfqdiV5PhV1UYsMEyou1,LALISA,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT'}, 'followers': {'href': None, 'total': 3264449}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/5L1lO4eRHmJ7a0Q6csE5cT', 'id': '5L1lO4eRHmJ7a0Q6csE5cT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7315c4978296c4de311f577e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747315c4978296c4de311f577e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787315c4978296c4de311f577e', 'width': 160}], 'name': 'LISA', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT'}",LISA,70,['k-pop'],LALISA,54,"[{'danceability': 0.804, 'energy': 0.652, 'key': 8, 'loudness': -6.282, 'mode': 1, 'speechiness': 0.0898, 'acousticness': 0.0267, 'instrumentalness': 0.000782, 'liveness': 0.118, 'valence': 0.854, 'tempo': 150.076, 'type': 'audio_features', 'id': '10BfqdiV5PhV1UYsMEyou1', 'uri': 'spotify:track:10BfqdiV5PhV1UYsMEyou1', 'track_href': 'https://api.spotify.com/v1/tracks/10BfqdiV5PhV1UYsMEyou1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/10BfqdiV5PhV1UYsMEyou1', 'duration_ms': 200690, 'time_signature': 4}]"
spotify:track:5q3LwAHTqo9d3rET2EA9Nq,The Weekend,spotify:artist:1AhjOkOLkbHUfcHDSErXQs,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1AhjOkOLkbHUfcHDSErXQs'}, 'followers': {'href': None, 'total': 817628}, 'genres': ['asian american hip hop', 'pop'], 'href': 'https://api.spotify.com/v1/artists/1AhjOkOLkbHUfcHDSErXQs', 'id': '1AhjOkOLkbHUfcHDSErXQs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2f8dfdfeb85c3fc2d11b2ae2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742f8dfdfeb85c3fc2d11b2ae2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782f8dfdfeb85c3fc2d11b2ae2', 'width': 160}], 'name': '88rising', 'popularity': 69, 'type': 'artist', 'uri': 'spotify:artist:1AhjOkOLkbHUfcHDSErXQs'}",88rising,69,"['asian american hip hop', 'pop']",The Weekend,71,"[{'danceability': 0.784, 'energy': 0.521, 'key': 1, 'loudness': -5.701, 'mode': 1, 'speechiness': 0.0322, 'acousticness': 0.062, 'instrumentalness': 4.75e-06, 'liveness': 0.0995, 'valence': 0.817, 'tempo': 101.491, 'type': 'audio_features', 'id': '5q3LwAHTqo9d3rET2EA9Nq', 'uri': 'spotify:track:5q3LwAHTqo9d3rET2EA9Nq', 'track_href': 'https://api.spotify.com/v1/tracks/5q3LwAHTqo9d3rET2EA9Nq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5q3LwAHTqo9d3rET2EA9Nq', 'duration_ms': 167662, 'time_signature': 4}]"
spotify:track:6tRzqvMtnfDZY80WRh4csu,Tie a Cherry,spotify:artist:0tzSBCPJZmHTdOA3ZV2mN3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0tzSBCPJZmHTdOA3ZV2mN3'}, 'followers': {'href': None, 'total': 1052583}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/0tzSBCPJZmHTdOA3ZV2mN3', 'id': '0tzSBCPJZmHTdOA3ZV2mN3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc67fe879798c208fcf056dde', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c67fe879798c208fcf056dde', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c67fe879798c208fcf056dde', 'width': 160}], 'name': 'CL', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:0tzSBCPJZmHTdOA3ZV2mN3'}",CL,59,['k-pop'],ALPHA,60,"[{'danceability': 0.748, 'energy': 0.771, 'key': 10, 'loudness': -4.79, 'mode': 0, 'speechiness': 0.08, 'acousticness': 0.0752, 'instrumentalness': 2.45e-05, 'liveness': 0.168, 'valence': 0.624, 'tempo': 158.209, 'type': 'audio_features', 'id': '6tRzqvMtnfDZY80WRh4csu', 'uri': 'spotify:track:6tRzqvMtnfDZY80WRh4csu', 'track_href': 'https://api.spotify.com/v1/tracks/6tRzqvMtnfDZY80WRh4csu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tRzqvMtnfDZY80WRh4csu', 'duration_ms': 190050, 'time_signature': 4}]"
spotify:track:1zoyteFQmeUUqyOl2Xznpy,Tamed-Dashed,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9'}, 'followers': {'href': None, 'total': 3854992}, 'genres': ['anime', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/5t5FqBwTcgKTaWmfEbwQY9', 'id': '5t5FqBwTcgKTaWmfEbwQY9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e9b1eebd4c0709b22e35edd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e9b1eebd4c0709b22e35edd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e9b1eebd4c0709b22e35edd', 'width': 160}], 'name': 'ENHYPEN', 'popularity': 73, 'type': 'artist', 'uri': 'spotify:artist:5t5FqBwTcgKTaWmfEbwQY9'}",ENHYPEN,73,"['anime', 'k-pop boy group']",DIMENSION : DILEMMA,72,"[{'danceability': 0.568, 'energy': 0.809, 'key': 11, 'loudness': -3.869, 'mode': 0, 'speechiness': 0.0517, 'acousticness': 0.000253, 'instrumentalness': 3.33e-05, 'liveness': 0.151, 'valence': 0.709, 'tempo': 155.029, 'type': 'audio_features', 'id': '1zoyteFQmeUUqyOl2Xznpy', 'uri': 'spotify:track:1zoyteFQmeUUqyOl2Xznpy', 'track_href': 'https://api.spotify.com/v1/tracks/1zoyteFQmeUUqyOl2Xznpy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1zoyteFQmeUUqyOl2Xznpy', 'duration_ms': 196170, 'time_signature': 4}]"
spotify:track:3zmrdOtnOogqLllz26WLZ3,Deja Vu,spotify:artist:68KmkJeZGfwe1OUaivBa2L,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/68KmkJeZGfwe1OUaivBa2L'}, 'followers': {'href': None, 'total': 2358555}, 'genres': ['k-pop', 'k-pop boy group'], 'href': 'https://api.spotify.com/v1/artists/68KmkJeZGfwe1OUaivBa2L', 'id': '68KmkJeZGfwe1OUaivBa2L', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb01ce69b90bab706d5e2d69d7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517401ce69b90bab706d5e2d69d7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17801ce69b90bab706d5e2d69d7', 'width': 160}], 'name': 'ATEEZ', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:68KmkJeZGfwe1OUaivBa2L'}",ATEEZ,68,"['k-pop', 'k-pop boy group']",ZERO : FEVER Part.3,70,"[{'danceability': 0.692, 'energy': 0.835, 'key': 6, 'loudness': -4.978, 'mode': 0, 'speechiness': 0.0628, 'acousticness': 0.0517, 'instrumentalness': 0, 'liveness': 0.134, 'valence': 0.566, 'tempo': 80.017, 'type': 'audio_features', 'id': '3zmrdOtnOogqLllz26WLZ3', 'uri': 'spotify:track:3zmrdOtnOogqLllz26WLZ3', 'track_href': 'https://api.spotify.com/v1/tracks/3zmrdOtnOogqLllz26WLZ3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3zmrdOtnOogqLllz26WLZ3', 'duration_ms': 196670, 'time_signature': 4}]"
spotify:track:5b8FtevTVz8xVF6E208xeV,LOCO,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3'}, 'followers': {'href': None, 'total': 4315143}, 'genres': ['k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/2KC9Qb60EaY0kW4eH68vr3', 'id': '2KC9Qb60EaY0kW4eH68vr3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaa28abbc6d04ccd22c8ae3b5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174aa28abbc6d04ccd22c8ae3b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178aa28abbc6d04ccd22c8ae3b5', 'width': 160}], 'name': 'ITZY', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:2KC9Qb60EaY0kW4eH68vr3'}",ITZY,71,['k-pop girl group'],CRAZY IN LOVE,35,"[{'danceability': 0.764, 'energy': 0.886, 'key': 1, 'loudness': -3.067, 'mode': 1, 'speechiness': 0.177, 'acousticness': 0.0109, 'instrumentalness': 2.21e-05, 'liveness': 0.325, 'valence': 0.497, 'tempo': 102.012, 'type': 'audio_features', 'id': '5b8FtevTVz8xVF6E208xeV', 'uri': 'spotify:track:5b8FtevTVz8xVF6E208xeV', 'track_href': 'https://api.spotify.com/v1/tracks/5b8FtevTVz8xVF6E208xeV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5b8FtevTVz8xVF6E208xeV', 'duration_ms': 191462, 'time_signature': 4}]"
spotify:track:45OX2jjEw1l7lOFJfDP9fv,MONEY,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5L1lO4eRHmJ7a0Q6csE5cT'}, 'followers': {'href': None, 'total': 3264449}, 'genres': ['k-pop'], 'href': 'https://api.spotify.com/v1/artists/5L1lO4eRHmJ7a0Q6csE5cT', 'id': '5L1lO4eRHmJ7a0Q6csE5cT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7315c4978296c4de311f577e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747315c4978296c4de311f577e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787315c4978296c4de311f577e', 'width': 160}], 'name': 'LISA', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT'}",LISA,70,['k-pop'],LALISA,78,"[{'danceability': 0.826, 'energy': 0.553, 'key': 1, 'loudness': -10.121, 'mode': 0, 'speechiness': 0.234, 'acousticness': 0.163, 'instrumentalness': 4.12e-05, 'liveness': 0.135, 'valence': 0.4, 'tempo': 140.037, 'type': 'audio_features', 'id': '45OX2jjEw1l7lOFJfDP9fv', 'uri': 'spotify:track:45OX2jjEw1l7lOFJfDP9fv', 'track_href': 'https://api.spotify.com/v1/tracks/45OX2jjEw1l7lOFJfDP9fv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/45OX2jjEw1l7lOFJfDP9fv', 'duration_ms': 168228, 'time_signature': 4}]"
spotify:track:3dbLT62Cvs46Ju7a8gpr36,Savage,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE'}, 'followers': {'href': None, 'total': 2099717}, 'genres': ['k-pop girl group'], 'href': 'https://api.spotify.com/v1/artists/6YVMFz59CuY7ngCxTxjpxE', 'id': '6YVMFz59CuY7ngCxTxjpxE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb556c462c38083c169b3850f7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174556c462c38083c169b3850f7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178556c462c38083c169b3850f7', 'width': 160}], 'name': 'aespa', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:6YVMFz59CuY7ngCxTxjpxE'}",aespa,70,['k-pop girl group'],Savage - The 1st Mini Album,77,"[{'danceability': 0.727, 'energy': 0.879, 'key': 9, 'loudness': -1.167, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.124, 'instrumentalness': 1.17e-05, 'liveness': 0.244, 'valence': 0.671, 'tempo': 146.959, 'type': 'audio_features', 'id': '3dbLT62Cvs46Ju7a8gpr36', 'uri': 'spotify:track:3dbLT62Cvs46Ju7a8gpr36', 'track_href': 'https://api.spotify.com/v1/tracks/3dbLT62Cvs46Ju7a8gpr36', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dbLT62Cvs46Ju7a8gpr36', 'duration_ms': 238144, 'time_signature': 4}]"
